24/09/06 10:07:00 | INFO | root | Reading sequences from loki-ASV2_dfast_all_protein_ORFs.faa
24/09/06 18:16:23 | INFO | root | Predicted structure for LOKIASV2_21690 aldehyde ferredoxin oxidoreductase with length 714, pLDDT 85.0, pTM 0.937 in 43.3s. 4227 / 4544 completed.
24/09/06 18:17:07 | INFO | root | Predicted structure for LOKIASV2_27160 hypothetical protein with length 715, pLDDT 72.3, pTM 0.792 in 43.7s. 4228 / 4544 completed.
24/09/06 18:17:50 | INFO | root | Predicted structure for LOKIASV2_44710 hypothetical protein with length 715, pLDDT 83.2, pTM 0.897 in 43.1s. 4229 / 4544 completed.
24/09/06 18:18:34 | INFO | root | Predicted structure for LOKIASV2_34350 hypothetical protein with length 718, pLDDT 70.9, pTM 0.519 in 43.6s. 4230 / 4544 completed.
24/09/06 18:19:17 | INFO | root | Predicted structure for LOKIASV2_22470 aldehyde ferredoxin oxidoreductase C-terminal domain-containing protein with length 720, pLDDT 82.1, pTM 0.920 in 43.4s. 4231 / 4544 completed.
24/09/06 18:20:01 | INFO | root | Predicted structure for LOKIASV2_33070 glycoside hydrolase family 3 C-terminal domain-containing protein with length 721, pLDDT 89.0, pTM 0.952 in 44.4s. 4232 / 4544 completed.
24/09/06 18:20:46 | INFO | root | Predicted structure for LOKIASV2_01440 ribosome rescue protein RqcH with length 722, pLDDT 89.5, pTM 0.644 in 45.0s. 4233 / 4544 completed.
24/09/06 18:21:31 | INFO | root | Predicted structure for LOKIASV2_19450 hypothetical protein with length 723, pLDDT 63.7, pTM 0.615 in 44.6s. 4234 / 4544 completed.
24/09/06 18:22:16 | INFO | root | Predicted structure for LOKIASV2_40730 glycoside hydrolase family 127 protein with length 723, pLDDT 86.4, pTM 0.948 in 44.6s. 4235 / 4544 completed.
24/09/06 18:23:01 | INFO | root | Predicted structure for LOKIASV2_38560 hypothetical protein with length 725, pLDDT 52.4, pTM 0.345 in 45.3s. 4236 / 4544 completed.
24/09/06 18:23:46 | INFO | root | Predicted structure for LOKIASV2_11890 hypothetical protein with length 727, pLDDT 83.0, pTM 0.755 in 44.7s. 4237 / 4544 completed.
24/09/06 18:24:30 | INFO | root | Predicted structure for LOKIASV2_16320 DNA topoisomerase -ATP-hydrolyzing- subunit B with length 727, pLDDT 81.5, pTM 0.604 in 44.7s. 4238 / 4544 completed.
24/09/06 18:25:15 | INFO | root | Predicted structure for LOKIASV2_21250 catalase-peroxidase HPI with length 727, pLDDT 64.2, pTM 0.542 in 44.7s. 4239 / 4544 completed.
24/09/06 18:26:00 | INFO | root | Predicted structure for LOKIASV2_26460 hypothetical protein with length 727, pLDDT 70.2, pTM 0.577 in 44.7s. 4240 / 4544 completed.
24/09/06 18:26:44 | INFO | root | Predicted structure for LOKIASV2_06100 hypothetical protein with length 728, pLDDT 69.0, pTM 0.764 in 44.4s. 4241 / 4544 completed.
24/09/06 18:27:28 | INFO | root | Predicted structure for LOKIASV2_09570 hypothetical protein with length 728, pLDDT 82.0, pTM 0.823 in 43.7s. 4242 / 4544 completed.
24/09/06 18:28:12 | INFO | root | Predicted structure for LOKIASV2_19520 hypothetical protein with length 728, pLDDT 67.3, pTM 0.407 in 43.7s. 4243 / 4544 completed.
24/09/06 18:28:57 | INFO | root | Predicted structure for LOKIASV2_04960 hypothetical protein with length 729, pLDDT 74.9, pTM 0.517 in 45.4s. 4244 / 4544 completed.
24/09/06 18:29:42 | INFO | root | Predicted structure for LOKIASV2_34090 DEAD-DEAH box helicase family protein with length 729, pLDDT 83.9, pTM 0.682 in 45.4s. 4245 / 4544 completed.
24/09/06 18:30:28 | INFO | root | Predicted structure for LOKIASV2_34280 hypothetical protein with length 730, pLDDT 69.4, pTM 0.623 in 45.9s. 4246 / 4544 completed.
24/09/06 18:31:14 | INFO | root | Predicted structure for LOKIASV2_16350 hypothetical protein with length 734, pLDDT 83.6, pTM 0.651 in 46.1s. 4247 / 4544 completed.
24/09/06 18:32:00 | INFO | root | Predicted structure for LOKIASV2_18510 hypothetical protein with length 734, pLDDT 80.9, pTM 0.759 in 45.8s. 4248 / 4544 completed.
24/09/06 18:32:46 | INFO | root | Predicted structure for LOKIASV2_21300 hypothetical protein with length 734, pLDDT 73.1, pTM 0.753 in 45.8s. 4249 / 4544 completed.
24/09/06 18:33:31 | INFO | root | Predicted structure for LOKIASV2_04650 hypothetical protein with length 737, pLDDT 38.3, pTM 0.394 in 45.2s. 4250 / 4544 completed.
24/09/06 18:34:16 | INFO | root | Predicted structure for LOKIASV2_22960 hypothetical protein with length 737, pLDDT 57.5, pTM 0.314 in 45.2s. 4251 / 4544 completed.
24/09/06 18:35:03 | INFO | root | Predicted structure for LOKIASV2_32420 hypothetical protein with length 739, pLDDT 70.9, pTM 0.397 in 46.4s. 4252 / 4544 completed.
24/09/06 18:35:50 | INFO | root | Predicted structure for LOKIASV2_36290 hypothetical protein with length 741, pLDDT 81.4, pTM 0.724 in 47.1s. 4253 / 4544 completed.
24/09/06 18:36:36 | INFO | root | Predicted structure for LOKIASV2_39010 CDC48 family AAA ATPase with length 741, pLDDT 87.9, pTM 0.602 in 46.6s. 4254 / 4544 completed.
24/09/06 18:37:23 | INFO | root | Predicted structure for LOKIASV2_43020 excinuclease ABC subunit UvrB with length 741, pLDDT 75.4, pTM 0.720 in 46.6s. 4255 / 4544 completed.
24/09/06 18:38:10 | INFO | root | Predicted structure for LOKIASV2_12340 putative cobaltochelatase with length 743, pLDDT 79.9, pTM 0.543 in 46.8s. 4256 / 4544 completed.
24/09/06 18:38:56 | INFO | root | Predicted structure for LOKIASV2_25130 NADP-dependent isocitrate dehydrogenase with length 744, pLDDT 85.0, pTM 0.846 in 46.4s. 4257 / 4544 completed.
24/09/06 18:39:42 | INFO | root | Predicted structure for LOKIASV2_39330 ferrous iron transport protein B with length 744, pLDDT 88.2, pTM 0.838 in 45.9s. 4258 / 4544 completed.
24/09/06 18:40:30 | INFO | root | Predicted structure for LOKIASV2_09990 hypothetical protein with length 745, pLDDT 71.4, pTM 0.705 in 48.1s. 4259 / 4544 completed.
24/09/06 18:41:18 | INFO | root | Predicted structure for LOKIASV2_42850 hypothetical protein with length 745, pLDDT 78.3, pTM 0.870 in 47.7s. 4260 / 4544 completed.
24/09/06 18:42:05 | INFO | root | Predicted structure for LOKIASV2_32580 hypothetical protein with length 746, pLDDT 78.1, pTM 0.712 in 47.6s. 4261 / 4544 completed.
24/09/06 18:42:53 | INFO | root | Predicted structure for LOKIASV2_43690 hypothetical protein with length 746, pLDDT 70.8, pTM 0.689 in 47.6s. 4262 / 4544 completed.
24/09/06 18:43:41 | INFO | root | Predicted structure for LOKIASV2_20490 DNA topoisomerase I with length 747, pLDDT 88.8, pTM 0.835 in 47.7s. 4263 / 4544 completed.
24/09/06 18:44:28 | INFO | root | Predicted structure for LOKIASV2_23130 hypothetical protein with length 747, pLDDT 76.9, pTM 0.822 in 47.2s. 4264 / 4544 completed.
24/09/06 18:45:15 | INFO | root | Predicted structure for LOKIASV2_36110 ABC transporter ATP-binding protein with length 747, pLDDT 92.4, pTM 0.906 in 47.2s. 4265 / 4544 completed.
24/09/06 18:46:02 | INFO | root | Predicted structure for LOKIASV2_37940 CDC48 family AAA ATPase with length 747, pLDDT 89.5, pTM 0.622 in 47.2s. 4266 / 4544 completed.
24/09/06 18:46:50 | INFO | root | Predicted structure for LOKIASV2_30380 hypothetical protein with length 749, pLDDT 49.9, pTM 0.287 in 48.1s. 4267 / 4544 completed.
24/09/06 18:47:38 | INFO | root | Predicted structure for LOKIASV2_42870 elongation factor EF-2 with length 749, pLDDT 86.2, pTM 0.852 in 47.7s. 4268 / 4544 completed.
24/09/06 18:48:26 | INFO | root | Predicted structure for LOKIASV2_41170 hypothetical protein with length 751, pLDDT 65.3, pTM 0.805 in 47.8s. 4269 / 4544 completed.
24/09/06 18:49:14 | INFO | root | Predicted structure for LOKIASV2_37190 hypothetical protein with length 752, pLDDT 86.0, pTM 0.811 in 47.7s. 4270 / 4544 completed.
24/09/06 18:50:02 | INFO | root | Predicted structure for LOKIASV2_06450 hypothetical protein with length 756, pLDDT 53.8, pTM 0.498 in 48.0s. 4271 / 4544 completed.
24/09/06 18:50:49 | INFO | root | Predicted structure for LOKIASV2_43610 hypothetical protein with length 756, pLDDT 74.2, pTM 0.747 in 47.5s. 4272 / 4544 completed.
24/09/06 18:51:38 | INFO | root | Predicted structure for LOKIASV2_35120 hypothetical protein with length 757, pLDDT 68.6, pTM 0.788 in 49.1s. 4273 / 4544 completed.
24/09/06 18:52:28 | INFO | root | Predicted structure for LOKIASV2_17430 hypothetical protein with length 758, pLDDT 85.2, pTM 0.818 in 49.6s. 4274 / 4544 completed.
24/09/06 18:53:17 | INFO | root | Predicted structure for LOKIASV2_35290 hypothetical protein with length 758, pLDDT 87.0, pTM 0.636 in 49.1s. 4275 / 4544 completed.
24/09/06 18:54:07 | INFO | root | Predicted structure for LOKIASV2_17450 endonuclease MutS2 with length 759, pLDDT 88.2, pTM 0.883 in 49.4s. 4276 / 4544 completed.
24/09/06 18:54:56 | INFO | root | Predicted structure for LOKIASV2_19150 elongation factor EF-2 with length 759, pLDDT 84.4, pTM 0.871 in 49.0s. 4277 / 4544 completed.
24/09/06 18:55:46 | INFO | root | Predicted structure for LOKIASV2_32850 Tex family protein with length 761, pLDDT 90.1, pTM 0.889 in 50.3s. 4278 / 4544 completed.
24/09/06 18:56:36 | INFO | root | Predicted structure for LOKIASV2_39190 hypothetical protein with length 761, pLDDT 76.6, pTM 0.590 in 49.8s. 4279 / 4544 completed.
24/09/06 18:57:26 | INFO | root | Predicted structure for LOKIASV2_30510 hypothetical protein with length 762, pLDDT 71.9, pTM 0.675 in 50.2s. 4280 / 4544 completed.
24/09/06 18:58:17 | INFO | root | Predicted structure for LOKIASV2_07270 hypothetical protein with length 765, pLDDT 48.8, pTM 0.340 in 51.1s. 4281 / 4544 completed.
24/09/06 18:59:08 | INFO | root | Predicted structure for LOKIASV2_19800 CDC48 family AAA ATPase with length 765, pLDDT 87.1, pTM 0.628 in 50.5s. 4282 / 4544 completed.
24/09/06 19:00:01 | INFO | root | Predicted structure for LOKIASV2_20210 hypothetical protein with length 769, pLDDT 77.2, pTM 0.598 in 53.5s. 4283 / 4544 completed.
24/09/06 19:00:57 | INFO | root | Predicted structure for LOKIASV2_07030 hypothetical protein with length 774, pLDDT 88.5, pTM 0.706 in 55.5s. 4284 / 4544 completed.
24/09/06 19:01:52 | INFO | root | Predicted structure for LOKIASV2_03090 hypothetical protein with length 775, pLDDT 79.9, pTM 0.843 in 55.4s. 4285 / 4544 completed.
24/09/06 19:02:47 | INFO | root | Predicted structure for LOKIASV2_14980 hypothetical protein with length 775, pLDDT 80.8, pTM 0.783 in 55.0s. 4286 / 4544 completed.
24/09/06 19:03:42 | INFO | root | Predicted structure for LOKIASV2_17820 glycoside hydrolase family 3 N-terminal domain-containing protein with length 780, pLDDT 85.8, pTM 0.914 in 54.9s. 4287 / 4544 completed.
24/09/06 19:04:36 | INFO | root | Predicted structure for LOKIASV2_26770 hypothetical protein with length 780, pLDDT 78.4, pTM 0.757 in 54.5s. 4288 / 4544 completed.
24/09/06 19:05:31 | INFO | root | Predicted structure for LOKIASV2_35430 hypothetical protein with length 780, pLDDT 86.9, pTM 0.649 in 54.5s. 4289 / 4544 completed.
24/09/06 19:06:28 | INFO | root | Predicted structure for LOKIASV2_20350 hypothetical protein with length 783, pLDDT 65.3, pTM 0.531 in 56.7s. 4290 / 4544 completed.
24/09/06 19:07:23 | INFO | root | Predicted structure for LOKIASV2_00060 glycoside hydrolase family 3 N-terminal domain-containing protein with length 784, pLDDT 85.5, pTM 0.946 in 55.4s. 4291 / 4544 completed.
24/09/06 19:08:18 | INFO | root | Predicted structure for LOKIASV2_09380 hypothetical protein with length 784, pLDDT 77.8, pTM 0.439 in 55.0s. 4292 / 4544 completed.
24/09/06 19:09:15 | INFO | root | Predicted structure for LOKIASV2_26470 hypothetical protein with length 785, pLDDT 74.8, pTM 0.858 in 57.3s. 4293 / 4544 completed.
24/09/06 19:10:13 | INFO | root | Predicted structure for LOKIASV2_09340 glycosyl transferase with length 787, pLDDT 90.9, pTM 0.963 in 58.0s. 4294 / 4544 completed.
24/09/06 19:11:11 | INFO | root | Predicted structure for LOKIASV2_19480 hypothetical protein with length 787, pLDDT 87.1, pTM 0.665 in 57.6s. 4295 / 4544 completed.
24/09/06 19:12:08 | INFO | root | Predicted structure for LOKIASV2_22050 ABC transporter permease with length 787, pLDDT 90.1, pTM 0.937 in 57.6s. 4296 / 4544 completed.
24/09/06 19:13:05 | INFO | root | Predicted structure for LOKIASV2_28860 hypothetical protein with length 788, pLDDT 89.6, pTM 0.925 in 56.1s. 4297 / 4544 completed.
24/09/06 19:14:00 | INFO | root | Predicted structure for LOKIASV2_37260 glycyl radical protein with length 788, pLDDT 83.6, pTM 0.923 in 55.7s. 4298 / 4544 completed.
24/09/06 19:14:58 | INFO | root | Predicted structure for LOKIASV2_31450 hypothetical protein with length 789, pLDDT 76.3, pTM 0.498 in 57.9s. 4299 / 4544 completed.
24/09/06 19:15:56 | INFO | root | Predicted structure for LOKIASV2_02240 hypothetical protein with length 790, pLDDT 30.6, pTM 0.188 in 57.9s. 4300 / 4544 completed.
24/09/06 19:16:55 | INFO | root | Predicted structure for LOKIASV2_25370 hypothetical protein with length 793, pLDDT 88.2, pTM 0.667 in 59.0s. 4301 / 4544 completed.
24/09/06 19:17:54 | INFO | root | Predicted structure for LOKIASV2_29350 response regulator with length 793, pLDDT 86.0, pTM 0.711 in 58.6s. 4302 / 4544 completed.
24/09/06 19:18:52 | INFO | root | Predicted structure for LOKIASV2_38130 hypothetical protein with length 794, pLDDT 87.5, pTM 0.629 in 58.7s. 4303 / 4544 completed.
24/09/06 19:19:52 | INFO | root | Predicted structure for LOKIASV2_27700 hypothetical protein with length 797, pLDDT 79.7, pTM 0.497 in 59.4s. 4304 / 4544 completed.
24/09/06 19:20:51 | INFO | root | Predicted structure for LOKIASV2_27930 hypothetical protein with length 797, pLDDT 37.9, pTM 0.335 in 59.0s. 4305 / 4544 completed.
24/09/06 19:21:50 | INFO | root | Predicted structure for LOKIASV2_43400 hypothetical protein with length 798, pLDDT 83.9, pTM 0.920 in 59.2s. 4306 / 4544 completed.
24/09/06 19:22:48 | INFO | root | Predicted structure for LOKIASV2_23500 ABC transporter permease with length 801, pLDDT 86.4, pTM 0.897 in 58.4s. 4307 / 4544 completed.
24/09/06 19:23:48 | INFO | root | Predicted structure for LOKIASV2_28790 hypothetical protein with length 802, pLDDT 72.1, pTM 0.762 in 60.1s. 4308 / 4544 completed.
24/09/06 19:24:48 | INFO | root | Predicted structure for LOKIASV2_40550 hypothetical protein with length 802, pLDDT 77.6, pTM 0.741 in 59.6s. 4309 / 4544 completed.
24/09/06 19:25:47 | INFO | root | Predicted structure for LOKIASV2_21120 hypothetical protein with length 803, pLDDT 83.3, pTM 0.889 in 59.1s. 4310 / 4544 completed.
24/09/06 19:26:46 | INFO | root | Predicted structure for LOKIASV2_05050 hypothetical protein with length 804, pLDDT 70.4, pTM 0.746 in 58.7s. 4311 / 4544 completed.
24/09/06 19:27:47 | INFO | root | Predicted structure for LOKIASV2_12170 hypothetical protein with length 810, pLDDT 48.3, pTM 0.278 in 61.3s. 4312 / 4544 completed.
24/09/06 19:28:48 | INFO | root | Predicted structure for LOKIASV2_19710 ATP-dependent DNA helicase with length 810, pLDDT 90.1, pTM 0.924 in 60.8s. 4313 / 4544 completed.
24/09/06 19:29:49 | INFO | root | Predicted structure for LOKIASV2_43180 homocysteine S-methyltransferase family protein with length 810, pLDDT 92.5, pTM 0.936 in 60.8s. 4314 / 4544 completed.
24/09/06 19:30:50 | INFO | root | Predicted structure for LOKIASV2_25300 hypothetical protein with length 811, pLDDT 86.7, pTM 0.650 in 60.8s. 4315 / 4544 completed.
24/09/06 19:31:50 | INFO | root | Predicted structure for LOKIASV2_39570 hypothetical protein with length 812, pLDDT 72.4, pTM 0.831 in 59.9s. 4316 / 4544 completed.
24/09/06 19:32:51 | INFO | root | Predicted structure for LOKIASV2_02250 hypothetical protein with length 813, pLDDT 34.1, pTM 0.188 in 61.5s. 4317 / 4544 completed.
24/09/06 19:33:53 | INFO | root | Predicted structure for LOKIASV2_09260 glycosyl transferase with length 814, pLDDT 83.1, pTM 0.920 in 61.8s. 4318 / 4544 completed.
24/09/06 19:34:54 | INFO | root | Predicted structure for LOKIASV2_34650 hypothetical protein with length 814, pLDDT 30.5, pTM 0.184 in 61.3s. 4319 / 4544 completed.
24/09/06 19:35:56 | INFO | root | Predicted structure for LOKIASV2_23900 hypothetical protein with length 815, pLDDT 86.1, pTM 0.587 in 62.0s. 4320 / 4544 completed.
24/09/06 19:36:58 | INFO | root | Predicted structure for LOKIASV2_36270 hypothetical protein with length 815, pLDDT 87.4, pTM 0.644 in 61.5s. 4321 / 4544 completed.
24/09/06 19:37:59 | INFO | root | Predicted structure for LOKIASV2_42950 hypothetical protein with length 815, pLDDT 93.1, pTM 0.876 in 61.5s. 4322 / 4544 completed.
24/09/06 19:39:00 | INFO | root | Predicted structure for LOKIASV2_04220 hypothetical protein with length 816, pLDDT 83.8, pTM 0.517 in 60.4s. 4323 / 4544 completed.
24/09/06 19:40:02 | INFO | root | Predicted structure for LOKIASV2_44690 hypothetical protein with length 818, pLDDT 81.8, pTM 0.857 in 62.7s. 4324 / 4544 completed.
24/09/06 19:41:06 | INFO | root | Predicted structure for LOKIASV2_04640 hypothetical protein with length 819, pLDDT 73.1, pTM 0.861 in 63.3s. 4325 / 4544 completed.
24/09/06 19:42:08 | INFO | root | Predicted structure for LOKIASV2_08430 hypothetical protein with length 819, pLDDT 69.8, pTM 0.716 in 62.8s. 4326 / 4544 completed.
24/09/06 19:43:11 | INFO | root | Predicted structure for LOKIASV2_24530 hypothetical protein with length 819, pLDDT 87.6, pTM 0.908 in 62.8s. 4327 / 4544 completed.
24/09/06 19:44:12 | INFO | root | Predicted structure for LOKIASV2_01550 hypothetical protein with length 820, pLDDT 84.8, pTM 0.902 in 61.2s. 4328 / 4544 completed.
24/09/06 19:45:15 | INFO | root | Predicted structure for LOKIASV2_20850 hypothetical protein with length 821, pLDDT 82.5, pTM 0.511 in 63.1s. 4329 / 4544 completed.
24/09/06 19:46:18 | INFO | root | Predicted structure for LOKIASV2_42880 hypothetical protein with length 821, pLDDT 45.6, pTM 0.206 in 62.4s. 4330 / 4544 completed.
24/09/06 19:47:21 | INFO | root | Predicted structure for LOKIASV2_29340 carbamoyltransferase HypF with length 823, pLDDT 90.3, pTM 0.956 in 63.4s. 4331 / 4544 completed.
24/09/06 19:48:23 | INFO | root | Predicted structure for LOKIASV2_00270 M1 family metallopeptidase with length 824, pLDDT 82.1, pTM 0.832 in 61.7s. 4332 / 4544 completed.
24/09/06 19:49:27 | INFO | root | Predicted structure for LOKIASV2_10730 M1 family metallopeptidase with length 825, pLDDT 82.3, pTM 0.835 in 63.9s. 4333 / 4544 completed.
24/09/06 19:50:30 | INFO | root | Predicted structure for LOKIASV2_31320 CoA-disulfide reductase with length 825, pLDDT 88.4, pTM 0.724 in 63.4s. 4334 / 4544 completed.
24/09/06 19:51:33 | INFO | root | Predicted structure for LOKIASV2_04410 hypothetical protein with length 828, pLDDT 85.7, pTM 0.512 in 62.5s. 4335 / 4544 completed.
24/09/06 19:52:35 | INFO | root | Predicted structure for LOKIASV2_21820 hypothetical protein with length 828, pLDDT 84.2, pTM 0.939 in 62.0s. 4336 / 4544 completed.
