original_ORF_annotation	foldseek description	evalue
acyl-CoA dehydratase activase	(R)-phenyllactate dehydratase activator 	0.0000000000000000000000078100000000000000000000000
YbhB-YbcL family Raf kinase inhibitor-like protein	UPF0098 protein aq_1250 	0.0000000000000000054700000000000000000000000000000
hypothetical protein	Precursor of CEP8 	4.1830000000000000000000000000000000000000000000000
hypothetical protein	Structured Domain of Drosophila melanogaster Boca p41 2 2 Crystal form 	1.7220000000000000000000000000000000000000000000000
zinc-binding dehydrogenase	Crystal Structure of NAD-dependent alcohol dehydrogenase 	0.0000000000000000000000000000000000000000001740000
gamma carbonic anhydrase family protein	Gamma-Carbonic Anhydrase from the Haloarchaeon Halobacterium sp. 	0.0000000000000117000000000000000000000000000000000
PhzF family phenazine biosynthesis protein	Uncharacterized isomerase CA_C3446 	0.0000000000000000000000000000000768000000000000000
glycerol-3-phosphate dehydrogenase-oxidase	Aerobic glycerol-3-phosphate dehydrogenase 	0.0000000000000000000000000000000000000000000000000
thioredoxin-disulfide reductase	Thioredoxin reductase 	0.0000000000000000000000000000000005660000000000000
hypothetical protein	The crystal structure of the Thioredoxin A2 from Sulfolobus solfataricus 	0.0000000622000000000000000000000000000000000000000
iron-containing alcohol dehydrogenase	Alcohol dehydrogenase 2 	0.0000000000000000000000000000000000679000000000000
hypothetical protein	Uncharacterized HTH-type transcriptional regulator PYRAB04820 	0.0000000000556000000000000000000000000000000000000
hypothetical protein	Autoinducer 1 sensor kinase/phosphatase LuxN 	0.0027780000000000000000000000000000000000000000000
MFS transporter	Uncharacterized MFS-type transporter YfiS 	0.0000000000000429000000000000000000000000000000000
hypothetical protein	Crystal structure of the S. cerevisiae Ski2-3-8 complex 	0.0000108000000000000000000000000000000000000000000
hypothetical protein	"The X-ray crystallographic structure of amylo-alpha-1,6-glucosidase from Thermococcus gammatolerans STB12 "	0.0111700000000000000000000000000000000000000000000
RNA-guided endonuclease TnpB family protein	Putative transposase in snaA-snaB intergenic region 	0.0000000000000000000046500000000000000000000000000
IS200-IS605 family transposase	DEINOCOCCUS RADIODURANS ISDRA2 TRANSPOSASE RIGHT END DNA COMPLEX 	0.0000000000002070000000000000000000000000000000000
hypothetical protein	Probable protein kinase UbiB 	3.7990000000000000000000000000000000000000000000000
RuBisCO large subunit C-terminal-like domain-containing protein	Ribulose bisphosphate carboxylase-like protein 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	"Crystal structure of YPT31, a Rab family GTPase from Candida albicans, in complex with GDP and Zn(II) "	0.0016750000000000000000000000000000000000000000000
hypothetical protein	Structural and mechanistic insights into Helicobacter pylori NikR function 	0.0001974000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized HTH-type transcriptional regulator MJ1398 	0.0000000000102000000000000000000000000000000000000
hypothetical protein	Glutamyl-tRNA reductase 	5.8560000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MTH_518 	0.0366100000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of GEF domain of DENND 1A in complex with Rab GTPase Rab35-GDP bound state. 	0.0000000059600000000000000000000000000000000000000
hypothetical protein	Structure of Transcriptional regulator from Bacillus subtilis (strain 168) 	0.0154300000000000000000000000000000000000000000000
hypothetical protein	CRYSTAL STRUCTURE OF PROBABLE DIHYDROLIPOAMIDE ACETYLTRANSFERASE FROM LISTERIA MONOCYTOGENES 4b F2365 	0.0000000000000000016700000000000000000000000000000
hypothetical protein	AP-2 complex subunit sigma 	0.0004099000000000000000000000000000000000000000000
hypothetical protein	AP-2 complex subunit sigma 	0.0003113000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein AF_1266 	0.0000054160000000000000000000000000000000000000000
SDR family oxidoreductase	Retinol dehydrogenase 13 	0.0000000000000000000000000000857000000000000000000
hypothetical protein	Phytoene desaturase (lycopene-forming) 	0.0000000000000000000000000004460000000000000000000
hypothetical protein	Nse1-Nse3-Nse4 complex 	4.5540000000000000000000000000000000000000000000000
hypothetical protein	Signal recognition particle receptor subunit alpha 	0.0000382200000000000000000000000000000000000000000
hypothetical protein	AP-1 complex subunit mu-1 	0.0001184000000000000000000000000000000000000000000
hypothetical protein	Ras-related protein Rab-18 	0.0000000000000000013300000000000000000000000000000
hypothetical protein	Structure of a putative Glutamine--Fructose-6-Phosphate Aminotransferase from Staphylococcus aureus subsp. aureus Mu50 	0.0000000000000000685000000000000000000000000000000
hypothetical protein	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 	0.0000000000000000164000000000000000000000000000000
hypothetical protein	Adenine-specific methyltransferase PglX 	0.0000000000000000000001690000000000000000000000000
hypothetical protein	Thiol peroxidase 	0.9172000000000000000000000000000000000000000000000
hypothetical protein	The crystal structure of Bcp4 from Sulfolobus Solfataricus 	0.0005445000000000000000000000000000000000000000000
hypothetical protein	Crystal Structure of Streptococcus agalactiae beta-glucuronidase in space group I222 	0.0000000019100000000000000000000000000000000000000
#NAME?	Dihydromethanophenazine:CoB--CoM heterodisulfide reductase subunit D 	0.0000000000000003100000000000000000000000000000000
FAD-dependent oxidoreductase	NADH-dependent phenylglyoxylate dehydrogenase subunit epsilon 	0.0000000000000000000000000000000000000000386000000
hypothetical protein	NIPA-like protein 2 	0.0000000026500000000000000000000000000000000000000
hypothetical protein	Inner membrane protein YnjF 	0.0000004990000000000000000000000000000000000000000
hypothetical protein	Structure of the mouse SAD-B AIS-KA1 fragment 	0.0005049000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein in sodM 3'region 	0.6962000000000000000000000000000000000000000000000
hypothetical protein		
hypothetical protein	Desulfoferrodoxin homolog 	0.0512500000000000000000000000000000000000000000000
hypothetical protein	G-protein coupled receptor family C group 6 member A 	0.0004417000000000000000000000000000000000000000000
hypothetical protein	Acetolactate synthase large subunit 	0.6314000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of MSMEG_5634 from Mycobacterium smegmatis 	0.0000000491000000000000000000000000000000000000000
hypothetical protein	DEINOCOCCUS RADIODURANS ISDRA2 TRANSPOSASE RIGHT END DNA COMPLEX 	0.0000016200000000000000000000000000000000000000000
hypothetical protein	Putative DNA-binding protein YizB 	0.0000259500000000000000000000000000000000000000000
ABC transporter ATP-binding protein	Uncharacterized ABC transporter ATP-binding protein Mb1304c 	0.0000000000000000000000000000000000000000000000043
ABC transporter ATP-binding protein	Fatty acid ABC transporter ATP-binding/permease protein 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Xylitol oxidase 	0.0046390000000000000000000000000000000000000000000
oxidoreductase	Retinol dehydrogenase 7 	0.0000000000000000000000050200000000000000000000000
tungsten cofactor oxidoreductase radical SAM maturase	Tungsten-containing aldehyde ferredoxin oxidoreductase cofactor-modifying protein 	0.0000000000000000000000000000000011400000000000000
hypothetical protein	Small archaeal modifier protein 3 	0.0000102100000000000000000000000000000000000000000
hypothetical protein	Tungsten-containing aldehyde ferredoxin oxidoreductase 	0.0000000000000000000000000000000000000000000000001
hypothetical protein	Bacterioopsin transcriptional activator 	0.0000000001680000000000000000000000000000000000000
"D-arabinono-1,4-lactone oxidase"	"L-gulono-1,4-lactone dehydrogenase "	0.0000000000000000000000000000000000000000000000002
peptide-methionine -R--S-oxide reductase MsrB	Peptide methionine sulfoxide reductase MsrB 	0.0000000000000000000109000000000000000000000000000
hypothetical protein	Putative E3 ubiquitin-protein ligase LIN-2 	0.0000000000001490000000000000000000000000000000000
hypothetical protein	Hydroxysteroid dehydrogenase-like protein 2 	0.0000003050000000000000000000000000000000000000000
hypothetical protein	Ferredoxin-2 	0.0002193000000000000000000000000000000000000000000
FAD-dependent oxidoreductase	Probable electron transfer flavoprotein-quinone oxidoreductase YdiS 	0.0000000000000000000000000000000000024300000000000
hypothetical protein	Sensor protein TdiS 	0.0000000000000226000000000000000000000000000000000
chemotaxis protein CheB	Uncharacterized 104.1 kDa protein in hypE 3'region 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Sporulation kinase A 	0.0000000000000000000000000000000000000000018100000
hypothetical protein	Platelet endothelial cell adhesion molecule 	0.0000000000000000000000738000000000000000000000000
hypothetical protein	43 kDa receptor-associated protein of the synapse 	0.0000000058100000000000000000000000000000000000000
hypothetical protein	Protein NKG7 	0.0027520000000000000000000000000000000000000000000
acetylxylan esterase	Glucuronoyl Esterase from Opitutus terrae (Au derivative) 	0.0000000000000000000000000000000004650000000000000
hypothetical protein	E3 ubiquitin-protein ligase rnf8 	3.1940000000000000000000000000000000000000000000000
hypothetical protein	Sensor protein DivL 	0.0000000000000000000000044400000000000000000000000
hypothetical protein	Trafficking protein particle complex subunit 4 	0.0029540000000000000000000000000000000000000000000
sulfite exporter TauE-SafE family protein	Probable membrane transporter protein MJ0441 	0.0000002730000000000000000000000000000000000000000
hypothetical protein	Cryo-EM structure of the AsCas12f-HKRA-sgRNAS3-5v7-target DNA 	0.0000000000000223000000000000000000000000000000000
inorganic diphosphatase	Inorganic pyrophosphatase 	0.0000000000000000000000213000000000000000000000000
aspartate aminotransferase family protein	Uncharacterized aminotransferase AF_1815 	0.0000000000000000000000000000000000000000000084000
DUF6206 family protein	EKC/KEOPS complex subunit bud32 	0.0000310700000000000000000000000000000000000000000
hypothetical protein	Uncharacterized membrane protein YdzK 	3.7170000000000000000000000000000000000000000000000
hypothetical protein	cGAMP-activated phospholipase 	0.0000000000000000061400000000000000000000000000000
hypothetical protein	Arsenical resistance operon repressor 	0.0000042970000000000000000000000000000000000000000
ACR3 family arsenite efflux transporter	Uncharacterized transporter slr0944 	0.0000000000000000000000000984000000000000000000000
uridine kinase	Structure of a Possible Uridine Kinase from Bacillus stearothermophilus 	0.0000000000000140000000000000000000000000000000000
hypothetical protein	Crystal structure of InlA G194S+S Y369S/hEC1 complex 	0.0000423200000000000000000000000000000000000000000
hypothetical protein	The SoxYZ Complex of Paracoccus pantotrophus 	0.0003479000000000000000000000000000000000000000000
hypothetical protein	D-alanine--D-alanine ligase 	0.0000000000000000000005520000000000000000000000000
ATP-binding protein	Magnesium-chelatase subunit ChlI homolog 	0.0000000000000000000000000000000000000040700000000
hypothetical protein	COP9 signalosome complex subunit 2 	0.0001124000000000000000000000000000000000000000000
hypothetical protein	Structural basis for DNA recognition feature of retinoid-related orphan receptors 	2.5580000000000000000000000000000000000000000000000
BON domain-containing protein	Osmotically-inducible protein Y 	0.0000000000013100000000000000000000000000000000000
hypothetical protein	Uncharacterized HTH-type transcriptional regulator YfiV 	0.0003946000000000000000000000000000000000000000000
methyl-accepting chemotaxis protein	Methyl-accepting chemotaxis protein McpB 	0.0000000000000000000276000000000000000000000000000
